UID,Age,Birthday,Gender,Province,City,Marital_State,Individual_Description,Blog,Comment
439,30.0,32354,1,12,19,1,卡洛映 画 高端 摄影 给 你 带来 不 一样 的 视觉效果 ， 喜欢 拍照 的 关注 我 吧 ， 有 礼物 哦 ^ ¥ ^,顺路 剪 了 头发     顺便 吹直 了     我 真是 打心 眼里 不 喜欢 这种 学生 头 … …,想要 小姐姐 这样 的 客人 ， 关注 我 时不时 抽奖 免费送 写真 哦
451,0.0,0,0,19,20,0,男人 雨天 不 打伞,【 华生 ： 要 靠 输血 的 僵尸 性 国企 不是 社会主义 的 经济基础 】 华生 称 ， 所有 在 市场 中长期 不能 盈利 ， 不能 存活 要 靠 输血 的 僵尸 企业 ， 无论 挂 多少 个 国有 国营 的 牌子 ， 都 不是 社会主义 的 经济基础 ， 都 是 消耗 和 掏空 社会主义 经济基础 的 。 相反 ， 为 国家 贡献 税收 ， 为 职工 解决 工薪 社保 的 民营企业 ， 无论 包括 何种 经济 成分 ， 都 增进 了 社会主义 国家 的 实力 ， 都 是 社会主义 重要 的 经济基础 。 “ 有人 三天两头 用要 消灭 私有制 吓唬 民营企业 ， 其实 是 很 可笑 的 ” 。,华生 的 论点 说穿 了 就是 以 资本主义 国家 经济体制 去 瓦解 社会主义 的 经济体制 ， 最终 目的 还是 针对 政治体制 的 最终 演变 ！
451,0.0,0,0,19,20,0,男人 雨天 不 打伞,傍晚 的 时候,这是 邢台市 新兴 大街 铁路 立交桥 ！
457,32.0,31603,1,6,0,7,喜欢 善良 努力 的 人,# 凉生 结局 #   凉生 ， 早安,加油 么 么 哒
457,32.0,31603,1,6,0,7,喜欢 善良 努力 的 人,# 马 天宇 [ 超话 ] # 南方 的 风吹 得 冷 嗖嗖 的 ， 晚安 # 马 天宇 凉生 [ 超话 ] ## 凉生 ， 我们 可不可以 不 忧伤 ## 宇梦童行 #   打榜 ！,加油 加油
457,32.0,31603,1,6,0,7,喜欢 善良 努力 的 人,女人 就是 女人   呵   看 了 三个 电视剧   圈粉 了 三个 男主角       《 凉生 ， 我们 可不可以 不 悲伤 。 》   ； 马 天宇   《 极限 青春 》 ； 韩 东君   《 双世 宠妃 2 》 ； 陈宥维,谢谢 喜欢   凉生 哥哥
458,20.0,36060,1,1,0,1,每天 都 有 外地人 在 直线 和 曲线 之间 迷路,是 时候 公布 我 的 真实 身份 了,嘎嘎 嘎 嘎嘎 过过 过
484,0.0,70,1,13,0,0,Je   ne   veux   pas   travailler,# 奎葵 [ 超话 ] # 啊啊啊 啊啊啊 啊 ， 这是 什么 神颜         vivo 什么 时候 出 tvc ， 马上 去 买   求 积分,互捞 置顶     蔡 徐坤
484,0.0,70,1,13,0,0,Je   ne   veux   pas   travailler,盯 着 屏幕 ， 捂着 嘴 ， 惊为天人 的 除了 卷卷 的 造型 ， 更是 浓密 的 发量 ！     小汤 摸 了 一把 头顶 ， 默默 流泪 ， 赶紧 了 联系 丁香 医生 ， 从 身体 内因 审视 自己,哈哈哈 哈哈
484,0.0,70,1,13,0,0,Je   ne   veux   pas   travailler,# JIMMY   CHOO   MEN #       穿着 DIAMOND 老爹 鞋 ， 以 休闲 酷感 造型 现身 活动 现场 。 DIAMOND 别致 的 透明 鞋底 设计 未来 感 十足 ， 琥珀 反差 配色 时髦 前卫 ， 点亮 运动型 男 魅力 。,cool   boy
484,0.0,70,1,13,0,0,Je   ne   veux   pas   travailler,还有 这种 类似 的 旅游 杂志 嘛       跪求 多 拍拍 这种   或者 gzsgei 蔡 蔡放 放假   让 他 多 出去 旅游 走走   然后 摄影师 跟着 他 拍拍,真的 好 可爱 啊 ， 特别 清新自然 的 帅
496,19.0,36228,1,12,19,1,超级 无敌 佛系 的 小蜜蜂,            ， 电影   文艺片 且 小众   全程 南京 话   安静 时候 居多 而且 背景音乐 极为 合适   ym 真的 这次 演技 炸裂 （ 我 一直 觉得 她 演技 很 好 ） 影片 主题 也 是 希望 得到 社会 聚焦   弃婴 问题   养老 问题   警民 关系 问题   一系列 的 社会 问题   都 有所 涉及   却 又 留给 观众 自己 思考   电影 最后 戛然而止   然后 是 青峰 的 《 宝贝儿 》 第一次 在 影院 听 完 片尾曲 等 着 落幕   最后 吧   希望 电影 说 的 社会 问题 能 越来越 好 的 得到 解决   希望 《 宝贝儿 》 票房 中等偏上 吧   这样 更 多 的 社会 问题 就 可以 得到 更 多 的 关注 了,来 啦 来 啦
496,19.0,36228,1,12,19,1,超级 无敌 佛系 的 小蜜蜂,# 杨幂 [ 超话 ] #       # 杨幂 刺杀 小说家 #     求 积分 ， 互助 吧,来回 攻 啦
496,19.0,36228,1,12,19,1,超级 无敌 佛系 的 小蜜蜂,# 杨幂 [ 超话 ] #       # 杨幂 刺杀 小说家 #     求 积分 ， 互助 吧,互助 呀
503,19.0,36207,1,19,21,0,欲壑难填,# 成都 清理 禁养 犬 # 【 成都 明日 起 全面 清理 限养区 禁养 犬   包括 土狗   】 11 月 16 日起 ， 成都 公安机关 将 对 成都市 限养区 范围 内 的 22 种禁养 犬 只 开展 收容 处置 工作 ， 包括 学名 中华 田园 犬 的 土狗 。 成都市 五 城区 含 高新区 （ 中心 城区 ） 定为 养犬限 养区 ， 限养 区内 每户 限养 1 只犬 。 （ 成都日报 ）,我 想 问 怎么 清理 ， 杀掉 ？
503,19.0,36207,1,19,21,0,欲壑难填,# 红花 会丁飞 [ 超话 ] # 不知不觉   老飞 对 我 来说 成 了 知心 的 朋友   有 啥 总想 和 他 说   对 你 来说   老飞 是 你 的 谁 呢 ( 拒绝 说 老婆 女朋友 ),我 的 心头 好
503,19.0,36207,1,19,21,0,欲壑难填,# vava 拒绝 金曲奖 杯 # 这种 不要脸 的 流量 明星   马上 废   死,你 知道 vava 是 谁 吗
503,19.0,36207,1,19,21,0,欲壑难填,江小白 YOLO 现场 被 安保 事业 耽误 的 rapper ， 真实 演绎 心中 有 节拍 ， 哪里 都 是 舞台,我 遇见 的 保安 都 在 音乐节 上 敲 脑壳
509,38.0,29549,0,20,22,6,出生 在 奇石 之 乡 灵璧县 ， 工作 在 将军 故乡 六安 。 作协 会员 、 网 评员 、 摄影 会员 ， 爱 新闻 ！,【 重庆 公交车 坠江 原因 公布 ： 乘客 与 司机 激烈 争执 互殴 致 车辆 失控 】 重庆 公交车 坠江 原因 公布 ： 警方 通过 走访 事发 前 两站 下车 的 4 名 乘客 ， 均 证实 当时 车内 有 一名 中等 身材 、 着 浅蓝色 牛仔衣 的 女 乘客 ， 因 错过 下车 地点 与 驾驶员 发生 争吵 ， 其 两次 持 手机 攻击 正在 驾驶 的 公交车 驾驶员 冉某 ， 随后 两人 发生 互殴 ， 造成 车辆 失控 ， 致使 车辆 与 对 向 正常 行驶 的 小轿车 撞击 后 坠江 。 十五个 鲜活 的 生命 瞬间 消逝 。     人民日报,一个 人害 了 一车 人 ， 十五条 鲜活 的 生命 就 这样 消失 了 。 我们 真的 不能 坐以待毙 ， 看起来 和 我们 无关 的 事情 可能 间接 的 影响 到 你 的 生命 。 你 错过 了 这 一站 ， 却 让 15 人 永远 没有 了 下 一站 ！
517,0.0,0,1,1,1,0,众生 度 尽 ， 方证 菩提 ； 地狱 不空 ， 誓 不 成佛 ！ 南无大愿 地藏王 菩萨 ！ 愿 他们 在 天上 的 草原 过得 愉快 … …,画过 很多 单人 图 的 大大 不 喜欢 ， 很 公正 从来不 ky 的 双担 不 喜欢 ， 没 做 过 什么 只是 发个 粉丝 花痴 视频 的 男粉 不 喜欢 ， 泥 的 不过 分有 意见 好好 提 有人 黑敢 去 刚 的 泥塑 不 喜欢 ， 写过 传播 力 很 强 文章 的 彩虹 屁博主 不 喜欢 ， 发表 下 个人 意见 客观 评价 的 路 人粉 不 喜欢 ， 幽默 有 梗 的 半 营销 号 不 喜欢 ， 身边 相关 工作人员 全都 不 喜欢 ， 我 看 这样 的 也 别 喜欢 那 谁 了 。,我 感到 欣慰 的 是 ： 所有 这些 人 都 不在乎 他们 的 不 喜欢 … …
517,0.0,0,1,1,1,0,众生 度 尽 ， 方证 菩提 ； 地狱 不空 ， 誓 不 成佛 ！ 南无大愿 地藏王 菩萨 ！ 愿 他们 在 天上 的 草原 过得 愉快 … …,183 不过 是 脱毛 戏精 自导自演 罢了,为什么 要 给 他们 眼神 ？ 就 不该 回应 这种 无聊 的 事 。
517,0.0,0,1,1,1,0,众生 度 尽 ， 方证 菩提 ； 地狱 不空 ， 誓 不 成佛 ！ 南无大愿 地藏王 菩萨 ！ 愿 他们 在 天上 的 草原 过得 愉快 … …,你们 难道 没有 发现 吗 ？ 傻鸡 开始 发疯 的 时候 通常 是 两种 情况 。     1 . 我哥 又 要 圈粉 了   2 . 猪毛 惹祸 又 被 日 了     反黑要 做 ， 洗脑 包要 破 ， 但 没 必要 跟着 黑 的 思路 走 ， 路人 看 了 它们 畜牲 届 的 脑 回路 除了 从 猪圈 逃出来 的 几个 也 只会 骂 一句 “ 神经病 ” 。,是 的 ， 不要 被 他们 带 着 跑 ， 我们 就 好好看 大 帅哥 啦 … …
517,0.0,0,1,1,1,0,众生 度 尽 ， 方证 菩提 ； 地狱 不空 ， 誓 不 成佛 ！ 南无大愿 地藏王 菩萨 ！ 愿 他们 在 天上 的 草原 过得 愉快 … …,清 内存 的 时候 翻到 的 QAQ,哈哈哈 哈哈
526,34.0,30713,0,17,23,1,干胜 网络 www . qsmvp . com   创始人 ， 火箭 球迷 论坛 nbatop . com   中国 大陆 第一家 火箭 球迷 专属 论坛 。,进去 随便 转 ， 游戏 ， 体育 这 两个 有包 。 。,064   013
535,38.0,29219,0,2,0,0,"佛 曰 : 放下 了 , 你 就 得到 啦 !",【 老人 被 压 车底   众人 出手 相救 】 早上 8 点 左右 ， 浙江 海宁 一位 老人 由 东往 西过 马路 ， 一辆 银色 轿车 左转 时撞 到 了 老人 ， 直到 撞 到 路边 围栏 才 停下 ， 老人 被 压 在 轿车 底部 。 两名 辅警 和 轿车 司机 立即 大声 呼喊 过路 行人 来 帮忙 ， 车辆 被 众人 抬 了 起来 ， 老人 被 救 。 据 了解 ， 事故 造成 老人 右臂 骨折 ， 经过 救治 ， 目前 已 无 大碍 。,司机 瞎 吗 ？ 直接 撞 人 ， 还 不 刹车 ， 继续 碾压
535,38.0,29219,0,2,0,0,"佛 曰 : 放下 了 , 你 就 得到 啦 !",【 # 北京 大雾 天气 #   北五环 两大 货车 追尾 伤亡 不明 】 11 月 14 日 ， 北京 出现 大雾 天气 ， 北五环 肖家河 附近 两辆 大 货车 发生 交通事故 ， 后车 前 挡风玻璃 破碎 。 事故 造成 后 车 拥堵 ， 救援 人员 在 现场 处置 。 官方 尚未 公布 伤亡 情况 。,1 死 2 伤
535,38.0,29219,0,2,0,0,"佛 曰 : 放下 了 , 你 就 得到 啦 !",【   这个 视频 告诉 你   乱开 远光灯 有 多么 可怕 ！ 转给 更多人 ！ 】 来车 开 了 远光灯 ， 驾驶员 视线 受到 干扰 ， 看到 行人 时 已 来不及 了 … … 滥用 远光灯 会 使 驾驶员 “ 被 闪 瞎 ” ， 对 速度 、 距离 、 宽度 的 判断力 下降 ， 因此 产生 的 交通事故 不在少数 。 为了 你 和 他人 的 安全 ， 请 正确 使用 远光灯 ！ 支持 的 转 ！,看 他 以后 过 马路 还敢 站 那 看 手机 不
542,26.0,33836,0,21,0,6,非常 不 健康 。,谁 要 和 我 用 情头 啊 我 给 她 画             ️ 报名,要 不 你 画 鳖 得 了
542,26.0,33836,0,21,0,6,非常 不 健康 。,# 朱一龙 盗墓 笔记 重启 [ 超话 ] #     # 朱一龙   并肩 前行 #     11 月 20 日 打卡   这 是 主 屏幕 壁纸 ， 拢 龙 宝贝 太 好看 啦   或许 有人 告诉 一下 拢 龙   wb 这个 app 支持 发自 拍 的       朱一龙 帅气,恬静 而 淡然 ， 温雅 而 强大 ， 内敛 而 坚定 # 朱一龙 ## 朱一龙   并肩 前行 #
542,26.0,33836,0,21,0,6,非常 不 健康 。,# 朱一龙 [ 超话 ] #   # 朱一龙 我 的 真 朋友 [ 超话 ] #     突然 想到 一个 问题 ， 井然 宝宝 的 外号 是 什么 ？   龙井茶 吐 给 我们 井然 好 吗,无论 时间 长久 ， 该是 你 的 ， 终究 是 你 的 # 朱一龙 ## 朱一龙   并肩 前行 #
542,26.0,33836,0,21,0,6,非常 不 健康 。,# 朱一龙 温柔 的 力量 [ 超话 ] #     # 朱一龙   并肩 前行 #     “ 我们 为了 圆满 ， 遍体鳞伤 ”   今天 也 是 为 井然 哥哥 尖叫 的 一天     朱一龙 zyl,一路 走来 ， 作品 都 是 实力 的 呈现 # 朱一龙 ## 朱一龙   并肩 前行 #
542,26.0,33836,0,21,0,6,非常 不 健康 。,什么 ？ ！ ！ ！ ！ fsf 和 zly 在 一起 了 ？ ？ ？ ？ ？ ？ ！ ！ ！ ！ ！ ！ ！ ！ 啊 啊啊啊 啊啊啊 啊,哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 我 一点 都 不想 笑 你
542,26.0,33836,0,21,0,6,非常 不 健康 。,# 朱一龙 温柔 的 力量 [ 超话 ] #       # 朱一龙   并肩 前行 #   早安 ， 求 积分 朱一龙 热心 公益   朱一龙 言行 很 好   朱一龙 外形 好看   朱一龙 性格 真棒   朱一龙 专业技能 高   朱一龙 演技 好   朱一龙 纯情 又 生动   朱一龙 热心 公益   朱一龙 言行 很 好   朱一龙 外形 好看   朱一龙 性格 真棒   朱一龙 专业技能 高   朱一龙 演技 好   朱一龙 纯情 又 生动,始于 诚恳 ， 粉于 颜值 ， 忠于 演技 ， 长于 人品 # 朱一龙 ## 朱一龙   并肩 前行 #
542,26.0,33836,0,21,0,6,非常 不 健康 。,# 朱一龙 我 的 真 朋友 [ 超话 ] #   # 朱一 龙井 然 #   都 过去 一天 了 ， 我 还 在 为 井然 哥哥 的 美貌 流泪   井然 太 好看 了 ， 我要 做 井然 哥哥 的 舔 狗   朱一龙 英俊   朱一龙 帅气   朱一龙 儒雅   朱一龙 品行端正   朱一龙 谦逊有礼   朱一龙 温柔 善良   朱一龙 剑眉 星目   朱一龙 榜样 阅读   朱一龙 热心 公益   朱一龙 盗墓 笔记 重启   朱一龙罗 浮生,我 朝着 你 走 去 ， 是 朝着 我 梦 前进 # 朱一龙 ## 朱一龙   并肩 前行 #
551,0.0,1765,1,22,24,2,是 一个 脑洞 特别 大 的 人,这人贼     为 目的 什么 腰 都 可以 嬉皮笑脸 的 弯     ， 无大恶   - - 普通 女生 大 男方 5 岁 ， 不 可取,我 觉得 成熟 不 成熟 跟 年龄 没关系 ， 男 的 年纪 大 的 渣 的 也 是 比比皆是
559,0.0,0,1,3,6,1,未知,呜呜 招行 你 怎么 还 不 给我发 短信,您好 ， 请问 您 是 使用 我行 信用卡 还是 储蓄卡 遇到 了 问题 ？
559,0.0,0,1,3,6,1,未知,刚刚 接 招行 信用卡 中心 给 我 打 的 电话 ， 结果 是 推销 保险 ， 本 想着 挂 了 ， 可是 听到 小姐姐 声音 好听 ， 就 准备 多 听 会儿 ， 结果 听 着 听 着 ， 那边 把 所有 的 发生意外 的 可能性 都 说 了 ， 超 我 还 小 承受 不了 那么 多 意外 ， 以后 声音 再 好听 也 不 听 了 。,您好 ， 请 您 先 不要 着急 ， 麻烦 您 提供 一下 您 接到 的 来电 号码 ， 以便 小编 为 您 进一步 核实 。 辛苦 了 ~
559,0.0,0,1,3,6,1,未知,  招行 的 临额 终于 来 了 ， 知道 缺钱 花 了,  祝亲 用 卡 愉快 ~
559,0.0,0,1,3,6,1,未知,招行 和 nine   percent 的 联名 信用卡 年费 多少 啊 ？ 卡 马上 到 了 ， 突然 发现 不 知道 年费,您好 ， 我行 NINE   PERCENT 联名 信用卡 ， 其年 费为 300 元 人民币 / 年 ， 此卡首 年免 年费 ， 当年 刷卡 6 次 可免 其次 年 的 年费 。
563,40.0,28592,0,2,0,0,广交 天下 朋友,【   】   ： 高铁 有 坐霸 ， 飞机 上 有 脚霸 ！ 10 月 28 日 ， 南航 CZ6317 ， 43J 和 43H 的 这 二位 大妈 把 脚 放在 小桌 板上 ， 好 霸气       前排 乘客 忍受 不了 ， 提出异议 ， 大妈 居然 故意 把 脚 伸到 前排 胳膊 和 肩膀 上       向 空姐 投诉 ， 空姐 先 让 她们 坐 到 前面 ， 她们 以 自己 是 跳 芭蕾舞 受伤 为 由 不调 位置 ， 继续 放在 那 晒 脚 。 这 两个 乘客 反而 还 指责 我们 没有 同情心       周围 乘客 纷纷表示 不满 ， 乘客 下机 后 互留 了 电话号码 ， 加 了 微信 ， 都 表示 以后 愿意 配合 调查 并 作证     下 飞机 时 机组人员 一直 要求 乘客 删去 视频 和 照片 ， 不要 发布 到 网上 。 。 。 飞机 公共场合 ， 赤脚 ， 搭 别人 胳膊 ， 搭 小桌 板 ， 不顾 公共场合 ， 蛮不讲理 。 这 事儿 你们 怎么 看 ？,学会 公共道德 ！
563,40.0,28592,0,2,0,0,广交 天下 朋友,【 恐怖 ！ U19 小将 惨遭 飞铲 断腿 ！ 】 在 刚刚 结束 的 U19 亚青赛 小组赛 ， 马来西亚 VS 塔吉克斯坦 比赛 最后 时刻 ， 塔吉克斯坦 队员 库扎 伊洛夫 被 马来西亚 队员 博坎哈 背后 飞铲 ， 库扎 伊洛夫 当即 痛苦 倒地 ， 画面 中 可以 看到 他 的 小腿 已经 严重 变形 扭曲     一起 为 这位 小将 祈福 ， 希望 他 早日 重回 赛场,这才 给 黄牌 ？ 这 裁判 水平 太低 了 。
563,40.0,28592,0,2,0,0,广交 天下 朋友,【 女高管 与 行长 情人 的 609.5 万元 纠葛 】 都 是 金融界 从业人员 ， 双方 约定 各自 离婚 。 女方 为 男方 升职 四处 请托 ， 男方 顺利 升职 加薪 ； 男方 面临 问责 风暴 时 ， 女方 又 为 男方 找人 求情 、 打探 消息 ， 男方 最终 保住 了 职位 。 两人 之间 还 涉及 609.5 万元 的 受贿 、 行贿 指控 。,这 男人 是 扶不起 的 阿斗 啊 ！ 这 男人 欠 这 女 的 太 多 了 。 这女 的 能力 好强 啊 ！
572,0.0,42966,1,10,15,0,从小 黑屋 出来 啦 哈哈哈     爱 菜菜 ， 更 美好 ， 做 一个 快乐 的 秃头 少女 ( › ´ ω ` ‹   ),这种 举动 根本 就 不是 可以 归因于 讨厌 的 范围 之内 了 ， 大家 谁 不 讨厌 谁 啊 ？ 今晚 种种 行为 就是 因为 心眼 比 针尖 还 窄 ， 格局 比 芝麻 还 小 ， 自私自利 自高自大 到 撕破 体面 人 的 礼貌 教养 ， 突破 生活 中 做人 做事 的 基本 守则 了 ， 所以 让 人 感到 特别 恶心 。 广场 被 绝对 控制 是因为 他 粉丝 多 ， 热度 流量 话题 度 聚焦 是因为 他 最红 ， 换位 思考 一下 这种 酸恨 嫉妒 、 愤愤不平 不是 不能 理解 ， 但是 放任 情绪 失控 去 撒泼 谩骂 ， 甚至 做出 种种 不讲道理 违反 交际 常理 的 发芬 行为 真的 只能 把 自己 变成 一个 笑柄 罢了 ， 怎么 这么 喜欢 让 别人 把 自己 当 笑话 呢 ？,生日 是不是 给 我 困困 捆 了 热 搜 然后 秒 被 撤 了 的 ？
589,39.0,29148,0,7,25,1,价值 分析 者 ， 价格 投机者 。,【 袁立 怒 怼 视觉 中国 ： 要饭 的 都 比 你们 有 尊严 】 号称 “ 明星 照妖镜 ” 的 借壳上市 公司 - - - - 视觉 中国 ， 居然 靠 恶搞 丑化 名人 来 赚钱 ， 这种 没有 道德 底线 的 渣 媒 公司 何以 取得 股民 的 信任 ？ 微问 ： 诸位 ， 你 对 此事 有何 看法 ？,看 戏 ， 反正 这种 公司 还是 躲 着 吧 。 。 。
589,39.0,29148,0,7,25,1,价值 分析 者 ， 价格 投机者 。,【 “ 人体 植入 芯片 ” 公司 创始人 回应 ： 这 是 个 误会 ， 芯片 还 在 体外   】 10 月 22 日 ， YY 创始人     在 朋友圈 激动 地称 “ 自己 身体 里 植入 了 芯片 ” ， 引起 广泛 关注 。 原来 该 产品 来自 一家 人工智能 医疗 创业 公司 ， 该 公司 创始人 称 ， 感应器 芯片 并 没有 植入 人 体内 ， 产品 可 通过 个性化 AI 算法 监控 人体 多种 生理 指标 。,擦 ， 装逼 被 雷劈 。
